log10_isochrone_age_yr,EEP,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep
5.2,25,25,5.2,0.042674025280546424,0.12498612288538045,0.1249861457627359,1.5439831560275847,0.047872423400533874,3.4802734548476346,3021.853841006229,3.148857858975989,-0.7469753687309586,6.607438421827396,25.4314337716385,225.23664123292357,-1.0,
5.2,26,26,5.2,0.042674025805329086,0.12920776678139667,0.1292077911936402,1.5802403162991452,0.0461604993515619,3.482024073099377,3034.059358535044,3.143564594534044,-0.7198117366574925,6.539529341643732,24.97066862023657,222.03781810363296,-1.0,
5.2,27,27,5.2,0.04267402630996653,0.13342517018598546,0.13342519619590149,1.616999259842532,0.04448971186425616,3.483752378010516,3046.1576645360906,3.1384441881552845,-0.6929251500930068,6.472312875232517,24.4946112530758,218.67822265951358,-1.0,
5.2,28,28,5.2,0.042674026741529536,0.13763603784094713,0.13763606551180574,1.6543054682588394,0.0428584378234123,3.4854578633564257,3058.1435212231586,3.1334623627570086,-0.6662914403479152,6.4057286008697885,24.001080475281345,215.1297732034839,-1.0,
5.2,29,29,5.2,0.04267402703073153,0.14183775698634485,0.1418377863812138,1.6920333439487536,0.04127778590569239,3.487139563413708,3070.008397459008,3.128673662682925,-0.6399782163409037,6.339945540852259,23.49131313896291,211.4044844336343,-1.0,
5.2,30,30,5.2,0.04267402708209711,0.14603423258527035,0.14603426376895756,1.7302458695885106,0.03974499990074115,3.48879931981272,3081.763589983216,3.124055111752435,-0.6139413827650758,6.274853456912689,22.963495680053878,207.4825674621508,-1.0,
5.2,31,31,5.2,0.042674026850236135,0.1503295379508266,0.15032957102011135,1.768981133321581,0.038284767184369344,3.4904759340702887,3093.6838777642342,3.119614502696378,-0.5880041659583956,6.210010414895989,22.431907059313197,203.49486858916455,-1.0,
5.2,32,32,5.2,0.04267402798581399,0.15637964065583326,0.1563796762237976,1.8070017214533773,0.03736420988211061,3.4927854055151624,3110.1791492242087,3.116261619061864,-0.5602955497137053,6.1407388742842635,22.182011427567865,202.18449399121712,-1.0,
5.2,33,33,5.2,0.04267402927014463,0.16246517516259507,0.1624652133446598,1.8457555178820413,0.03642411830257535,3.4950923038292174,3126.7438465819287,3.1130367839615323,-0.5326367382096814,6.071591845524203,21.918469225444998,200.74230113266967,-1.0,
5.2,34,34,5.2,0.0426740307281106,0.16859508794383965,0.16859512886037034,1.8852993511830103,0.03546951531809896,3.497400424797653,3143.405616405465,3.1099417733610486,-0.5049919690395408,6.002479922598852,21.64064523839828,199.16419610262082,-1.0,
5.2,35,35,5.2,0.04267403233965705,0.17476630182793168,0.17476634560119128,1.9256970280072463,0.03450206642227333,3.499709772012813,3160.1650961784467,3.106946966299671,-0.4773392960265124,5.933348240066281,21.346446772342087,197.42301509596038,-1.0,
5.2,36,36,5.2,0.04267403408511994,0.18097272525242575,0.18097277200474088,1.9668470114088001,0.03353147646491146,3.502017828125316,3177.004486471134,3.104090184209052,-0.4497418314395861,5.864354578598966,21.03644266854255,195.52330594382187,-1.0,
5.2,37,37,5.2,0.04267403594936692,0.18722607833158228,0.1872261281916804,2.0088650431434503,0.03255857186620515,3.5043350377551,3194.000926313353,3.101355546487365,-0.4221126302572976,5.795281575643244,20.70921288057673,193.45134939622773,-1.0,
5.2,38,38,5.2,0.042674037837021395,0.1935147557325396,0.19351480882752672,2.0516866267150506,0.031588739335427087,3.5066488004784566,3211.06280860153,3.0987490070019703,-0.39453704715517696,5.726342617887942,20.36439597560536,191.19872214808814,-1.0,
5.2,39,39,5.2,0.042674039683718634,0.19985258434192504,0.1998526408063172,2.0954650431066497,0.030621030270227376,3.508973266879711,3228.2953969555615,3.0962470325777685,-0.366900396329104,5.65725099082276,20.000347718444207,188.74917701917016,-1.0,
5.2,40,40,5.2,0.04267404321795931,0.2062015470807774,0.20620160674619328,2.128584639924623,0.030141887086435983,3.511111071332244,3244.225782019267,3.0950141954674177,-0.34472817120567273,5.601820428014182,19.864156423196643,188.33132782444926,-1.0,
5.2,41,41,5.2,0.04267404729573698,0.21256276954299225,0.2125628325141714,2.161989227552562,0.029653633382067522,3.5132204417865185,3260.0213312240053,3.093818318324848,-0.3227654858523319,5.54691371463083,19.720100062273566,187.81678714458027,-1.0,
5.2,42,42,5.2,0.04267405177111927,0.21891691932574006,0.21891698570835866,2.1956724238657945,0.02915600234859872,3.5152987252129257,3275.6593042928876,3.092705893055748,-0.3010243085678039,5.49256077141951,19.56434620597545,187.1712398808028,-1.0,
5.2,43,43,5.2,0.042674056672773686,0.22528645388319876,0.2252865237915109,2.2299428713275375,0.02864211993247363,3.517352929582401,3291.189809001521,3.091598951194409,-0.2793551119427979,5.438387779856995,19.393686314435254,186.35977716905444,-1.0,
5.2,44,44,5.2,0.042674061722347334,0.23164855423080385,0.23164862777148545,2.2644833711207872,0.02812376610653527,3.519377288094549,3306.5667029406663,3.0905791820620494,-0.2579068802717661,5.384767200679415,19.21035386898588,185.4023797085431,-1.0,
5.2,45,45,5.2,0.04267406675478491,0.23801958900153306,0.2380196662871655,2.299430700249138,0.02759961447255506,3.521374056626552,3321.8044046411947,3.0896251483072565,-0.2366174269919544,5.331543567479886,19.01346200687585,184.29271736261154,-1.0,
5.2,46,46,5.2,0.04267407128166867,0.24438962495380934,0.2443897060947084,2.334676557239743,0.027074091248708798,3.5233517453975005,3336.9657210953837,3.0887587638014264,-0.21549387771151185,5.27873469427878,18.80356467168505,183.0322102721139,-1.0,
5.2,47,47,5.2,0.04267407562954029,0.2511614963585787,0.2511615816665693,2.3712063024612635,0.02655805897379687,3.525394630956081,3352.699509875131,3.0879869071723056,-0.1938370993040232,5.224592748260058,18.590748736879455,181.75666073416255,-1.0,
5.2,48,48,5.2,0.04267408669226236,0.2609452315503749,0.260945322694488,2.416836512005147,0.02605906541006328,3.528141454200009,3373.9718451312574,3.086924813699901,-0.16629394085352542,5.155734852133814,18.42145166750894,181.09808144846448,-1.0,
5.2,49,49,5.2,0.04267409945333411,0.2707501636056906,0.2707502607841001,2.4633005857078776,0.025536877217076908,3.530852346631136,3395.098249065537,3.0859118803357397,-0.13891009761322706,5.0872752440330675,18.237929309161764,180.28644974801682,-1.0,
5.2,50,50,5.2,0.04267411412322075,0.2805923938062842,0.280592497227602,2.5108864373335638,0.024988832882892227,3.5335362808590096,3416.1448788812177,3.084878965598593,-0.11155503925756688,5.018887598143918,18.037646146991612,179.29082584959298,-1.0,
5.2,51,51,5.2,0.042674130778209474,0.2904717431529297,0.29047185302775763,2.55957321968972,0.02442038515038908,3.536185254278612,3437.0452852392323,3.0838431819051277,-0.08427817208332336,4.950695430208309,17.821344814560657,178.12143158081975,-1.0,
5.2,52,52,5.2,0.04267414946978132,0.3004098884433874,0.3004100050029844,2.6093007851020107,0.02383927701331075,3.5388223262772835,3457.9787990578216,3.0828028790174278,-0.05701670937150879,4.882541773428772,17.590806690465406,176.79409321687146,-1.0,
5.2,53,53,5.2,0.04267417306951948,0.3102617132321868,0.3102618365965386,2.65347034015158,0.023411905616299376,3.5416877257632566,3480.8693729517177,3.0822402913437075,-0.0309749262030746,4.817437315507687,17.416978178030618,176.00654919379227,-1.0,
5.2,54,54,5.2,0.04267418781743637,0.3128496745841598,0.31284979973625976,2.665869024371121,0.023279335165703584,3.5424637009148707,3487.094371783273,3.08175950559334,-0.02382188376000476,4.799554709400012,17.37368897736537,175.82730375551492,-1.0,
5.2,55,55,5.2,0.042674199078320596,0.31537188687404427,0.3153720137949123,2.6774479815585908,0.023163871210816332,3.5432082203042974,3493.077491806402,3.0814727380646127,-0.017079339240293298,4.782698348100733,17.329019883249583,175.60614648810417,-1.0,
5.2,56,56,5.2,0.04267420426832347,0.3178224379712904,0.3178225666337193,2.6876968928982574,0.02307783043253917,3.5439174817985566,3498.7868195017013,3.081533134441191,-0.010923798677411306,4.767309496693528,17.288333804786202,175.41462234880075,-1.0,
5.2,57,57,5.2,0.04267420404373734,0.3207752189994099,0.3207753497713827,2.6989164581139304,0.023002962747999563,3.544757411185509,3505.5600519339546,3.081953309935388,-0.0039457762754845135,4.749864440688712,17.246992351041868,175.2723711220817,-1.0,
5.2,58,58,5.2,0.04267422921492847,0.3294653130867063,0.3294654501747961,2.7348760239749605,0.022706388124002653,3.547289199446679,3526.055951811939,3.0820703186057896,0.017677781215563834,4.695805546961091,17.12241811205366,174.78740080015746,-1.0,
5.2,59,59,5.2,0.04267426635857552,0.33996407930666633,0.3399642241335381,2.7788588457965755,0.022334943680850684,3.5503778433339654,3551.2221703433097,3.0818455922079573,0.043890043023988655,4.6302748924400285,16.967296121615785,174.07055672829227,-1.0,
5.2,60,60,5.2,0.04267431957931045,0.3531457596307629,0.3531459143909245,2.8335072422876606,0.021884282169809796,3.5543114819231176,3583.5336087282367,3.0814142728212195,0.07654027735141902,4.548649306621453,16.779447226233724,173.12135843116272,-1.0,
5.2,61,61,5.2,0.04267438796771428,0.3675785996462505,0.3675787655848025,2.8929016294186147,0.02140427448234522,3.5586363142703767,3619.3977682791647,3.080799332487493,0.1118582849098743,4.460354287725314,16.578466234103697,172.01545557359333,-1.0,
5.2,62,62,5.2,0.04267445411974857,0.3798274060746441,0.37982758190678145,2.9430719494710185,0.021005593184521065,3.5623107433664463,3650.150265240282,3.080128161782408,0.14149042801113226,4.38627392997217,16.411084733358734,171.01996655386057,-1.0,
5.2,63,63,5.2,0.042674544114387425,0.394336041283336,0.3943362289555604,3.002103484519997,0.02054663885592032,3.566653838606909,3686.8361622537714,3.07912715111064,0.17611236723792914,4.299719081905177,16.21726174042941,169.7809117853377,-1.0,
5.2,64,64,5.2,0.04267466086556193,0.41232435098406733,0.4123245536042959,3.0742255456284053,0.020007051674668493,3.5717045474571965,3729.963203418641,3.077343181562017,0.21693533959194344,4.197661651020142,15.987703429079586,168.19239710187554,-1.0,
5.2,65,65,5.2,0.04267479203124935,0.4301899273797851,0.4301901452698607,3.147556020872079,0.019448724432789763,3.576628444022635,3772.493012366954,3.0751450937141662,0.2571064087549617,4.097233978112596,15.749859505586276,166.42186826559308,-1.0,
5.2,66,66,5.2,0.04267494464846022,0.44833324725419216,0.4483334812126061,3.2252123045415506,0.018839844469006328,3.5816720820375023,3816.559892247132,3.0725369559049605,0.29845063980966885,3.9938734004758283,15.489482070239875,164.36615421482216,-1.0,
5.2,67,67,5.2,0.04267512157163833,0.4698489858514746,0.4698492390278772,3.313337299023556,0.018210112814849036,3.58682599699193,3862.1220753028606,3.0689922258418094,0.34248098256222603,3.883797543594435,15.213848243485705,162.13533435606095,-1.0,
5.2,68,68,5.2,0.042675321339459504,0.4918583674004605,0.4918586409383281,3.4061137541631217,0.017547445847767754,3.592066293100732,3909.0056045217107,3.065147121187284,0.3874291640883256,3.771427089779186,14.922568852278607,159.70343345502954,-1.0,
5.2,69,69,5.2,0.042675557993781865,0.5174951189382166,0.5174954167403805,3.5110820898366963,0.016855226711727764,3.5976759195444625,3959.8243284687087,3.060717650676555,0.4362313407741325,3.649421648064669,14.610846808001515,157.0742510165737,-1.0,
5.2,70,70,5.2,0.04267582841621498,0.5454023159927636,0.5454026410442829,3.6251252506859375,0.016139839800421527,3.603552648187675,4013.7715303443024,3.056056674923603,0.4875023210926591,3.521244197268352,14.285278699717034,154.31525667205474,-1.0,
5.2,71,71,5.2,0.0426760445147405,0.5733933813487593,0.5733937330554075,3.7389305085015283,0.015465422400344424,3.6079937031797815,4055.026560372001,3.050694163910231,0.532115295280196,3.4097117617995103,13.989064282090785,151.68446943708344,-1.0,
5.2,72,72,5.2,0.042676258089180186,0.601420161231962,0.6014205402400341,3.853544552512322,0.014816585123902657,3.612134947192577,4093.8784798767747,3.045527431500684,0.5749062532447127,3.3027343668882185,13.70281283456175,149.13095848396352,-1.0,
5.2,73,73,5.2,0.042676450372282515,0.6276429488514141,0.6276433530462167,3.9524038587624823,0.014331115668882014,3.6152159402754434,4123.024735294422,3.041080896375661,0.609232085993223,3.216919785016943,13.485074066389464,147.26505077503663,-1.0,
5.2,74,74,5.2,0.04267662298178787,0.6536955339554835,0.65369596406895,4.051261903619026,0.013859764422557715,3.6183091221090606,4152.495037455046,3.037064266020709,0.6430628242875511,3.1323429392811226,13.270853140533795,145.44501755458828,-1.0,
5.2,75,75,5.2,0.04267684730192789,0.6796329732735045,0.6796334301027853,4.150110486969077,0.013404380744083632,3.621436605064212,4182.506312161996,3.0334898830298505,0.6765114337709024,3.0487214155727442,13.05936539475474,143.6605402538809,-1.0,
5.2,76,76,5.2,0.042677005980932936,0.7068612621891907,0.7068617472881272,4.2498499993201175,0.012982689422449603,3.624465527812876,4211.778543743116,3.030241364977259,0.7092550102268669,2.966862474432833,12.858596458256395,142.01686153219384,-1.0,
5.2,77,77,5.2,0.04267716993541559,0.7392416012104219,0.7392421182356982,4.3531712274977075,0.012633405612701713,3.6270903722870025,4237.311310366812,3.0270477544280467,0.7406186848210146,2.888453287947464,12.696531711878247,140.88718493950486,-1.0,
5.2,78,78,5.2,0.04267733368856441,0.7714157516518595,0.7714163014441141,4.45501024090639,0.01229967605893731,3.6297054145521632,4262.902645882394,3.0245200059515414,0.7711647672519517,2.812088081870121,12.542479828390073,139.88321641776022,-1.0,
5.2,79,79,5.2,0.04267749812928123,0.8033829176700322,0.8033835010810259,4.555216784051182,0.011982480587710991,3.6323467422812974,4288.908117074648,3.0226445287026937,0.8010507647563365,2.737373088109159,12.39469231834169,138.9755847962515,-1.0,
5.2,80,80,5.2,0.04267766434808973,0.8351935243637566,0.8351941423027598,4.653738937251994,0.011682407711338943,3.6350633559399146,4315.820324767579,3.021418366938412,0.8305031530635331,2.6637421173411675,12.250585441711811,138.12220728193248,-1.0,
5.2,81,81,5.2,0.04267783165294192,0.8668316477096918,0.8668323010621543,4.75021324858936,0.011401099347636638,3.6378337247638464,4343.438981777679,3.0208618317846225,0.8594068078805966,2.5914829802985087,12.107414426078273,137.28611171092058,-1.0,
5.2,82,82,5.2,0.04267796679635372,0.8982787478306797,0.8982794374288086,4.84408645640796,0.011141066298803607,3.6406396021782728,4371.59179511317,3.0210256726375038,0.8876278758531677,2.520930310367081,11.962348302634167,136.42315485812637,-1.0,
5.2,83,83,5.2,0.0426780772684372,0.9369865451884412,0.9369872769722088,4.940536251689492,0.010953738648280718,3.643178897549317,4397.227117188739,3.0219392247416077,0.9149094664779288,2.4527263338051783,11.872258078903807,136.378085705979,-1.0,
5.2,84,84,5.2,0.04267818062724271,0.9754542151646572,0.9754549898472128,5.032665198162347,0.01078857442674286,3.645717199038348,4423.002644553975,3.0236747356054288,0.9411105709712732,2.387223572571817,11.789583344018743,136.44715135358572,-1.0,
5.2,85,85,5.2,0.04267826110967965,1.021216129833873,1.0212169557970605,5.132801616003687,0.010646467182601616,3.6484947727368473,4451.381051085012,3.026550219665653,0.9693337445845724,2.316665638538569,11.721526497749903,136.893539268719,-1.0,
5.2,86,86,5.2,0.04267828441923438,1.047886004796995,1.0478868605705614,5.187172969208095,0.010584568088787558,3.6500316465488134,4467.161426662049,3.028579955052265,0.9846337418899735,2.278415645275066,11.694776058229225,137.31846361428032,-1.0,
5.2,87,87,5.2,0.042678312198964674,1.0752487482795765,1.075249634792813,5.241828903346551,0.010524748169422784,3.6515383699594977,4482.686528259885,3.030618995573408,0.9997648578574004,2.240587855356499,11.667160255226175,137.72355191151692,-1.0,
5.2,88,88,5.2,0.04267833794795495,1.1162170857392009,1.116218018531263,5.3207053349192845,0.010447017756916418,3.653702716349263,4505.082166792109,3.033945697224945,1.0213949770359685,2.186512557410079,11.631755809860255,138.41291237052093,-1.0,
5.2,89,89,5.2,0.04267835190428859,1.1577383029213162,1.157739282655284,5.398073571943682,0.010376366302913612,3.6558094599995345,4526.989216633571,3.0372724649956866,1.0423611344118526,2.1340971639703685,11.600747113884927,139.1364182133945,-1.0,
5.2,90,90,5.2,0.04267835932027686,1.2125834803364937,1.2125845226516694,5.498811931688333,0.010281496670804902,3.6583850483280074,4553.916344192255,3.0413063106207403,1.0687236216642728,2.0681909458393184,11.558484924350104,140.02246389439915,-1.0,
5.2,91,91,5.2,0.04267836084119092,1.2368493869336232,1.2368504570858998,5.542997671390099,0.010238445448992065,3.659463858815043,4565.24257515576,3.0429660539723047,1.0799905231872575,2.0400236920318564,11.539702134367348,140.39856961678962,-1.0,
5.2,92,92,5.2,0.04267836228501576,1.284826192394076,1.2848273175511835,5.630538333092376,0.01014719284079383,3.6615070363825266,4586.770771641537,3.0458811766479466,1.1017736802165508,1.985565799458623,11.496071961587743,140.99588918924215,-1.0,
5.2,93,93,5.2,0.042678362761434,1.3455749302115518,1.3455761253769407,5.741070543461011,0.010024911056857348,3.663932106182457,4612.45461824728,3.049058733781846,1.1283598869618818,1.9191002825952959,11.437304467608802,141.63722787234624,-1.0,
5.2,94,94,5.2,0.042678362841515494,1.8138530843000868,1.8138548316903509,6.581618352053677,0.008969233141435058,3.678106833461413,4765.481999740226,3.0600772994590084,1.3037384200372657,1.480653949906836,10.882457318270683,142.92085128895084,-1.0,
5.2,95,95,5.2,0.042678362841477746,1.9886299241965133,1.9886318825059637,6.885884018388133,0.008586697251972126,3.681950055230853,4807.840541036162,3.0607753976328382,1.3583653234393271,1.3440866914016825,10.667574596562623,142.52961644608388,-1.0,
5.2,96,96,5.2,0.0426783628414904,2.167305098453572,2.16730727505099,7.190346438398928,0.008219055189785001,3.6853579089842015,4845.715461886567,3.060562358260841,1.4095769628697332,1.216057592825667,10.45355068866201,141.89146792727595,-1.0,
5.2,97,97,5.2,0.04267836284149462,2.340666387069591,2.3406687774762887,7.479555603753954,0.007886120778962575,3.6882949675549694,4878.597260253082,3.0597336361627208,1.4555771560843562,1.1010571097891098,10.25466537598602,141.14193981327767,-1.0,
5.2,98,98,5.2,0.04267836284144799,2.453018353368283,2.453020883399669,7.664196441798816,0.007681609143968699,3.6899643755769858,4897.386453092007,3.0589104750241525,1.4834364532621187,1.0314088668447035,10.129772024952736,140.60484261037755,-1.0,
5.2,99,99,5.2,0.041605893656720516,2.6482826306421208,2.648285404849415,7.979857291934328,0.007347341888228445,3.692698576185976,4928.316334691817,3.0571172977012067,1.5294302497779704,0.9164243755550743,9.921121314504516,139.59013592773059,-1.0,
5.2,100,100,5.2,0.04194674254051911,2.7880074736892557,2.78801042343056,8.202536566857678,0.007121979170582808,3.6944052134866334,4947.721131361784,3.055541120399337,1.56016289987138,0.8395927503215503,9.775689336276438,138.80761854246907,-1.0,
5.2,101,101,5.2,0.0418132814037655,2.9382375695220766,2.9382407105654,8.439807055051368,0.0068903398639579,3.6961477633339217,4967.6130960121955,3.053349434665502,1.591901785378146,0.7602455365546348,9.624612339000434,137.89733125062583,-1.0,
5.2,102,102,5.2,0.04162254877538918,3.082475576541388,3.08247890149667,8.669499287047083,0.006669125491889268,3.6976875915905505,4985.257454727356,3.0508378650042705,1.621384092440122,0.6865397688996957,9.476550448689665,136.8890487276528,-1.0,
5.2,103,103,5.2,0.040617922282304875,3.225254594275756,3.225258102852806,8.900815102841621,0.006448013751627976,3.6991688661286166,5002.2900052483465,3.0477612596294925,1.6501807191607534,0.614548202098117,9.321331837359315,135.62445699634046,-1.0,
5.2,104,104,5.2,0.041617042140425164,3.401877400811175,3.4018811390071626,9.19209713492774,0.006174846047792881,3.700818598175777,5021.328082858146,3.0430289304476847,1.6847492983199288,0.5281267542001782,9.127872373286642,133.8756788048637,-1.0,
5.2,105,105,5.2,0.04176857089789632,3.5462140454167144,3.546217972742128,9.437683895606396,0.005947301495396852,3.7020957186147,5036.115926806306,3.0380420699388786,1.7127594242048765,0.4581014394878089,8.967208671479614,132.22764446203257,-1.0,
5.2,106,106,5.2,0.04178879671142943,3.6857738430573783,3.685777956160551,9.684983595236533,0.005719832437618802,3.703286668547776,5049.94523714897,3.0323212568282414,1.739990148692058,0.3900246282698552,8.802036154435745,130.35054344677962,-1.0,
5.2,107,107,5.2,0.04155119444841482,3.835075651195479,3.8350799665845825,9.961432036104716,0.005469654541867796,3.704582182795831,5065.031875129123,3.02519304891352,1.7696179793035698,0.3159550517410761,8.612429343165662,127.9676680295298,-1.0,
5.2,108,108,5.2,0.04168898177095315,4.035664959184401,4.035669548826496,10.352833350119948,0.005127299957327085,3.706188191903296,5083.796899262255,3.013695709466024,1.8095169096802504,0.2162077257993742,8.357474032310117,124.54317876754757,-1.0,
5.2,109,109,5.2,0.041565110790312776,4.203081065930478,4.203085889046376,10.708366949532827,0.004825577806592372,3.7075470472456415,5099.728400864615,3.0013040118621896,1.8442803745765393,0.12929906355865217,8.146312550303621,121.45784945556095,-1.0,
5.2,110,110,5.2,0.04143600290489857,4.371086448904355,4.37109151560488,11.09901472830852,0.004506998397876575,3.7089866188212888,5116.660701993007,2.987177605893316,1.8811610263229417,0.03709743419264555,7.893866577202336,117.49360280319162,-1.0,
5.2,111,111,5.2,0.041575881689514205,4.539874065391942,4.539879386909571,11.530998816808305,0.0041744024254749225,3.7105801652884343,5135.46963052313,2.9710876993561395,1.9207002119410397,-0.0617505298525991,7.595275716730241,112.52307788990764,-1.0,
5.2,112,112,5.2,0.04177391030623956,4.719856953171697,4.7198625413963295,12.13743420317136,0.0037213409466686073,3.712611161192916,5159.542108349405,2.943727097680898,1.9733441176460167,-0.19336029411504185,7.19409060895635,105.24175745758987,-1.0,
5.2,113,113,5.2,0.04216029329570192,4.9018113945749135,4.901817273609849,12.890036585394116,0.0032266022923373413,3.7151670199718727,5189.995962235607,2.907904107637717,2.035822075522894,-0.34955518880723524,6.737443063780127,96.64878106700685,-1.0,
5.2,114,114,5.2,0.04235077120877029,5.090178557807112,5.090184793912743,13.85233864657043,0.0026996968990330083,3.7184155354265673,5228.9625983650885,2.861750230540311,2.1113540376534985,-0.538385094133746,6.206789381054812,86.61942616341351,-1.0,
5.2,115,115,5.2,0.04219108941365546,5.259433883971068,5.2594405074319,14.940116240810626,0.002223455088025137,3.7221268864029664,5273.839229573839,2.8103123345876364,2.191861194244717,-0.7396529856117926,5.672018209181204,76.61829118075198,-1.0,
5.2,116,116,5.2,0.04227511131905781,5.390479426308422,5.39048640954656,15.900744075868923,0.001890280877513817,3.7258991201295415,5319.846731274739,2.7669248609981647,2.2610770713964774,-0.9126926784911937,5.252089330586547,68.909455455695,-1.0,
5.2,117,117,5.2,0.042373542635542716,5.499725896395649,5.499733230920803,16.625630277790084,0.0016871666447110917,3.729755250117588,5367.29233374677,2.7368592279470287,2.3152229328958374,-1.0480573322395932,4.982462314571098,64.11734298684026,-1.0,
5.2,118,118,5.2,0.042382692669154176,5.605872673054967,5.605880387866248,17.21284371376795,0.0015496607871265935,3.734127906962611,5421.605422054125,2.715061620279613,2.3628625745625698,-1.1671564364064242,4.779130038836956,60.575100740986784,-1.0,
5.2,119,119,5.2,0.042310605375619925,5.692562936386539,5.692570982765012,17.561875015111852,0.0014816529352710617,3.738064884909955,5470.976948396777,2.704011827443461,2.3960469993320106,-1.2501174983300265,4.691711453033276,59.16145569330618,-1.0,
5.2,120,120,5.2,0.04235163354167737,5.775862995336013,5.775871384443695,17.832023152998037,0.0014360392691179966,3.742409126874932,5525.977685746046,2.696889307292952,2.4266834418515955,-1.3267086046289887,4.624809036466574,58.12117017241227,-1.0,
5.2,121,121,5.2,0.04256380206619381,5.855167257449377,5.85517599455865,18.02999371044604,0.0014083281847249512,3.747185005461695,5587.081485915193,2.6931419686755147,2.4553768679302346,-1.3984421698255858,4.57443358252373,57.38469208510779,-1.0,
5.2,122,122,5.2,0.04264910840199465,5.92980175215793,5.929810836057267,18.14042849539398,0.0014003894848082453,3.752501657839365,5655.89916120587,2.6933365748096847,2.481947409639534,-1.4648685240988355,4.54513361335003,57.0264586479146,-1.0,
5.2,123,123,5.2,0.0426722365411516,5.998569419183495,5.998578838437376,18.157780162017055,0.001412572408087384,3.758427830556691,5733.605796982596,2.6975724625613147,2.5064825253610845,-1.526206313402711,4.53865650295289,57.075571178203994,-1.0,
5.2,124,124,5.2,0.042672541085974736,6.061732926445617,6.061742666827531,18.09014646463454,0.0014435167898755321,3.7649018525247424,5819.716814324627,2.7054672422142345,2.5291372719060083,-1.582843179765021,4.556480509612656,57.53662853539983,-1.0,
5.2,125,125,5.2,0.04267078298826088,6.119832413234501,6.11984245958129,17.955024669981402,0.0014905028196721167,3.7718192501472014,5913.154822319283,2.7162597536477597,2.550294708580056,-1.6357367714501398,4.596777633555016,58.35954733733277,-1.0,
5.2,126,126,5.2,0.04266643381396751,6.1736985741084025,6.173708912460254,17.780582418975786,0.0015483130164133218,3.779011546079708,6011.897203991336,2.728708277376181,2.5705838451020315,-1.6864596127550788,4.652281918918979,59.40777897727227,-1.0,
5.2,127,127,5.2,0.042657534087706894,6.23426648888677,6.234277157231841,17.540795353104954,0.0016285039206221379,3.787710168094163,6133.52539987453,2.74480171648534,2.593584931435455,-1.743962328588637,4.741947795169037,60.959823360195166,-1.0,
5.2,128,128,5.2,0.04264281698647876,6.3010146800567775,6.301025714598247,17.260325888619043,0.0017274870825378875,3.7977664798185127,6277.207425542892,2.7634040205104533,2.619809597470392,-1.8095239936759793,4.859857187033378,62.89845432288808,-1.0,
5.2,129,129,5.2,0.04257485714082554,6.3647393995583785,6.364750792904022,16.987896699246534,0.0018302612418543808,3.8077499694760264,6423.17817845832,2.781616060805185,2.645924796439041,-1.8748119910976015,4.980152153314532,64.83945194725011,-1.0,
5.2,130,130,5.2,0.04246069777540007,6.425925483061001,6.425937225047648,16.73174213232084,0.001934031254072386,3.817485579062952,6568.793041513017,2.798901515897384,2.671670337215033,-1.9391758430375825,5.098640227412143,66.73177099336584,-1.0,
5.2,131,131,5.2,0.04240282549609242,6.486836478906936,6.486848570082727,16.48771600824943,0.002040340951005603,3.826992424087901,6714.17140500821,2.81555754008172,2.6969363886960664,-2.002340971740166,5.217034737571085,68.62089384809288,-1.0,
5.2,132,132,5.2,0.04239218375380904,6.54528147700365,6.545293911870233,16.252414012139266,0.0021494432735066076,3.8364312323667185,6861.692194917051,2.831779800848544,2.7222063790293314,-2.065515947573328,5.334623387754896,70.49119238287085,-1.0,
5.2,133,133,5.2,0.042405068000398005,6.60135089191004,6.601363665187369,16.024728025352427,0.0022615807927459934,3.8458025746185,7011.36497206612,2.847619341691733,2.747437328764057,-2.1285933219101425,5.451684169761524,72.34703517468182,-1.0,
5.2,134,134,5.2,0.04242369500585608,6.6559374581442,6.655950569559655,15.803348459586672,0.0023774597581254814,3.8551342366193713,7163.647980794127,2.8631927510433144,2.772680874686477,-2.191702186716192,5.5689271700549146,74.20353383815538,-1.0,
5.2,135,135,5.2,0.04243715547699667,6.707996127768757,6.708009570267857,15.589561694365983,0.002495987345291175,3.864391433584285,7317.983628817416,2.8783518453449495,2.797879240030628,-2.2546981000765696,5.685167308674094,76.03579773959596,-1.0,
5.2,136,136,5.2,0.04244904142632833,6.757950860660392,6.757964629529512,15.382745880250765,0.0026173676093284104,3.8735780818068632,7474.43004892886,2.893146068723348,2.8230257541581247,-2.317564385395311,5.80052640359993,77.84729695367004,-1.0,
5.2,137,137,5.2,0.042471686281543075,6.8062354186409095,6.8062495114520285,15.180785114961969,0.0027426826495530526,3.882712554123264,7633.303919338772,2.907712686826803,2.8480843778140725,-2.3802109445351807,5.91622315653496,79.66158888203006,-1.0,
5.2,138,138,5.2,0.04248456607535789,6.852813993108809,6.852828406917242,14.983132731843847,0.002872184633308774,3.891792238744341,7794.571383994,2.9220741695636674,2.8730199042974225,-2.442549760743556,6.032324175334921,81.48026949171904,-1.0,
5.2,139,139,5.2,0.04249124551492711,6.897916024109206,6.897930757214171,14.78836149914974,0.003006830999468166,3.9008296832382534,7958.471827462669,2.936323166212488,2.897804545169808,-2.5045113629245197,6.1496806896308485,83.31936044853384,-1.0,
